commodity,regime,region_id,date,residual
Onions,Unified,Jihana Almarkazi_Sana'a,2019-03-01,0.0598848072287097
Onions,Unified,Jihana Almarkazi_Sana'a,2019-04-01,0.009984807228709647
Onions,Unified,Jihana Almarkazi_Sana'a,2019-05-01,0.2098848072287096
Onions,Unified,Jihana Almarkazi_Sana'a,2019-06-01,-0.4601151927712903
Onions,Unified,Jihana Almarkazi_Sana'a,2019-07-01,-0.19071519277129034
Onions,Unified,Jihana Almarkazi_Sana'a,2019-08-01,0.060684807228709614
Onions,Unified,Jihana Almarkazi_Sana'a,2019-09-01,-0.5129907596343759
Onions,Unified,Jihana Almarkazi_Sana'a,2019-10-01,0.7702342745689906
Onions,Unified,Jihana Almarkazi_Sana'a,2019-11-01,0.66499652190791
Onions,Unified,Jihana Almarkazi_Sana'a,2019-12-01,-0.3082151927712904
Onions,Unified,Central Ataq_Shabwah,2016-06-01,0.07530189661921205
Onions,Unified,Central Ataq_Shabwah,2016-07-01,-0.09883701507091447
Onions,Unified,Central Ataq_Shabwah,2016-08-01,-0.1670082434359721
Onions,Unified,Central Ataq_Shabwah,2016-09-01,-0.018684883656422402
Onions,Unified,Central Ataq_Shabwah,2016-10-01,-0.15870743916331875
Onions,Unified,Central Ataq_Shabwah,2016-11-01,-0.019895989032993056
Onions,Unified,Central Ataq_Shabwah,2016-12-01,-0.12339518476033973
Onions,Unified,Central Ataq_Shabwah,2017-01-01,-0.20957262925344344
Onions,Unified,Central Ataq_Shabwah,2017-02-01,-0.03652662504044091
Onions,Unified,Central Ataq_Shabwah,2017-03-01,-0.26552049783895126
Onions,Unified,Central Ataq_Shabwah,2017-04-01,-0.5266308878694249
Onions,Unified,Central Ataq_Shabwah,2017-05-01,-0.16292049783895124
Onions,Unified,Central Ataq_Shabwah,2017-06-01,-0.06452662504044093
Onions,Unified,Central Ataq_Shabwah,2017-07-01,-0.32796650205195377
Onions,Unified,Central Ataq_Shabwah,2017-08-01,0.1293540781292679
Onions,Unified,Central Ataq_Shabwah,2017-09-01,0.18015685772759582
Onions,Unified,Central Ataq_Shabwah,2017-10-01,-0.22972049783895132
Onions,Unified,Central Ataq_Shabwah,2017-11-01,0.18557337495955917
Onions,Unified,Central Ataq_Shabwah,2017-12-01,0.18247337495955906
Onions,Unified,Central Ataq_Shabwah,2018-01-01,0.07798405519192841
Onions,Unified,Central Ataq_Shabwah,2018-02-01,0.08297950216104866
Onions,Unified,Central Ataq_Shabwah,2018-03-01,-0.020813256149697423
Onions,Unified,Central Ataq_Shabwah,2018-05-01,0.08297950216104866
Onions,Unified,Central Ataq_Shabwah,2018-06-01,0.1329733749595592
Onions,Unified,Central Ataq_Shabwah,2018-07-01,-0.48844314227240415
Onions,Unified,Central Ataq_Shabwah,2018-08-01,0.07982737074655666
Onions,Unified,Central Ataq_Shabwah,2018-10-01,0.182973374959559
Onions,Unified,Central Ataq_Shabwah,2018-11-01,0.23297337495955905
Onions,Unified,Central Ataq_Shabwah,2018-12-01,-0.22872049783895132
Onions,Unified,Central Ataq_Shabwah,2019-01-01,0.5830733749595591
Onions,Unified,Central Ataq_Shabwah,2019-02-01,0.18467337495955904
Onions,Unified,Central Ataq_Shabwah,2019-03-01,0.0836795021610488
Onions,Unified,Central Ataq_Shabwah,2019-04-01,0.18407950216104862
Onions,Unified,Central Ataq_Shabwah,2019-05-01,0.18278562936253828
Onions,Unified,Central Ataq_Shabwah,2019-06-01,-0.4914745478713938
Onions,Unified,Central Ataq_Shabwah,2019-07-01,0.28298562936253835
Onions,Unified,Central Ataq_Shabwah,2019-08-01,0.5804907709602085
Onions,Unified,Central Ataq_Shabwah,2019-09-01,-0.2854638133935795
Onions,Unified,Central Ataq_Shabwah,2019-10-01,0.8293687636775778
Onions,Unified,Central Ataq_Shabwah,2019-11-01,0.8301076445889394
Onions,Unified,Central Ataq_Shabwah,2019-12-01,-0.2021218123165971
Onions,Unified,Central Ataq_Shabwah,2024-06-01,-0.4464080401666348
Onions,Unified,Soqatra (Hudaibo)_Socotra,2016-06-01,0.19747620106115193
Onions,Unified,Soqatra (Hudaibo)_Socotra,2016-07-01,0.198426190804331
Onions,Unified,Soqatra (Hudaibo)_Socotra,2016-08-01,0.19705398339751667
Onions,Unified,Soqatra (Hudaibo)_Socotra,2016-09-01,0.1957873304066109
Onions,Unified,Soqatra (Hudaibo)_Socotra,2016-10-01,0.057878271342560295
Onions,Unified,Soqatra (Hudaibo)_Socotra,2016-11-01,0.21035383980202638
Onions,Unified,Soqatra (Hudaibo)_Socotra,2016-12-01,0.1957762010611519
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-01-01,-0.03132379893884807
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-02-01,0.196976201061152
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-03-01,0.196976201061152
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-04-01,-0.15552379893884805
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-05-01,-0.5504237989388481
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-06-01,-0.30352379893884807
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-07-01,0.382276201061152
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-08-01,0.9961762010611519
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-09-01,0.9961762010611519
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-10-01,0.30938232826264156
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-11-01,1.0009762010611518
Onions,Unified,Soqatra (Hudaibo)_Socotra,2017-12-01,0.9957762010611519
Onions,Unified,Soqatra (Hudaibo)_Socotra,2018-01-01,0.9961762010611519
Onions,Unified,Soqatra (Hudaibo)_Socotra,2018-02-01,0.9981762010611521
Onions,Unified,Soqatra (Hudaibo)_Socotra,2018-03-01,-0.05461767173735843
Onions,Unified,Soqatra (Hudaibo)_Socotra,2018-05-01,0.99612406964666
Onions,Unified,Soqatra (Hudaibo)_Socotra,2018-06-01,0.9965762010611519
Onions,Unified,Soqatra (Hudaibo)_Socotra,2018-07-01,0.0082762010611519
Onions,Unified,Soqatra (Hudaibo)_Socotra,2018-08-01,0.9961762010611519
Onions,Unified,Soqatra (Hudaibo)_Socotra,2018-10-01,1.7968762010611519
Onions,Unified,Soqatra (Hudaibo)_Socotra,2018-11-01,1.7968762010611519
Onions,Unified,Soqatra (Hudaibo)_Socotra,2018-12-01,0.08137620106115184
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-01-01,1.1966762010611518
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-02-01,0.999376201061152
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-03-01,0.9985823282626416
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-04-01,0.999776201061152
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-05-01,0.998976201061152
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-06-01,-0.11977593035334022
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-07-01,0.9973884554641312
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-08-01,1.0009762010611518
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-09-01,-0.18918205755482975
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-10-01,0.9992385226263922
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-11-01,1.0011328855065238
Onions,Unified,Soqatra (Hudaibo)_Socotra,2019-12-01,-0.1765820575548298
Onions,Unified,Soqatra (Hudaibo)_Socotra,2024-06-01,0.03677620106115187
Onions,Unified,Taiz City_Taizz,2016-06-01,0.028335410991214394
Onions,Unified,Taiz City_Taizz,2016-07-01,-0.08632284762476705
Onions,Unified,Taiz City_Taizz,2016-08-01,-0.006863069083620665
Onions,Unified,Taiz City_Taizz,2016-09-01,0.24552502096074091
Onions,Unified,Taiz City_Taizz,2016-10-01,0.10280672828282844
Onions,Unified,Taiz City_Taizz,2016-11-01,0.1318366579825938
Onions,Unified,Taiz City_Taizz,2016-12-01,-0.008113980414057309
Onions,Unified,Taiz City_Taizz,2017-01-01,-0.20279868326614947
Onions,Unified,Taiz City_Taizz,2017-02-01,-0.09231672042327776
Onions,Unified,Taiz City_Taizz,2017-03-01,-0.3024645890087856
Onions,Unified,Taiz City_Taizz,2017-04-01,-0.5374645890087856
Onions,Unified,Taiz City_Taizz,2017-05-01,-0.3053616459878684
Onions,Unified,Taiz City_Taizz,2017-06-01,-0.20579565016043455
Onions,Unified,Taiz City_Taizz,2017-07-01,-0.5486645890087856
Onions,Unified,Taiz City_Taizz,2017-08-01,-0.30591059322178804
Onions,Unified,Taiz City_Taizz,2017-09-01,-0.05106458900878552
Onions,Unified,Taiz City_Taizz,2017-10-01,-0.31820481046763915
Onions,Unified,Taiz City_Taizz,2017-11-01,0.40063541099121447
Onions,Unified,Taiz City_Taizz,2017-12-01,0.09342502096074079
Onions,Unified,Taiz City_Taizz,2018-01-01,0.09112273144403393
Onions,Unified,Taiz City_Taizz,2018-02-01,0.09367804557444259
Onions,Unified,Taiz City_Taizz,2018-03-01,-0.052864589008785545
Onions,Unified,Taiz City_Taizz,2018-05-01,-0.2077036617476451
Onions,Unified,Taiz City_Taizz,2018-06-01,-0.10714540313166343
Onions,Unified,Taiz City_Taizz,2018-07-01,-0.6527528301280046
Onions,Unified,Taiz City_Taizz,2018-08-01,-0.10842711045375131
Onions,Unified,Taiz City_Taizz,2018-10-01,0.4914668512713156
Onions,Unified,Taiz City_Taizz,2018-11-01,0.3960771523752329
Onions,Unified,Taiz City_Taizz,2018-12-01,-0.4168900130405663
Onions,Unified,Taiz City_Taizz,2019-01-01,0.0917522184250732
Onions,Unified,Taiz City_Taizz,2019-02-01,0.09539518953236081
Onions,Unified,Taiz City_Taizz,2019-03-01,-0.05723314872868435
Onions,Unified,Taiz City_Taizz,2019-04-01,0.2432528069918638
Onions,Unified,Taiz City_Taizz,2019-05-01,0.3911844454153326
Onions,Unified,Taiz City_Taizz,2019-06-01,-0.5794991976433217
Onions,Unified,Taiz City_Taizz,2019-07-01,0.24465459686833668
Onions,Unified,Taiz City_Taizz,2019-08-01,0.048147665394193684
Onions,Unified,Taiz City_Taizz,2019-09-01,-0.42737755980104675
Onions,Unified,Taiz City_Taizz,2019-10-01,2.227999889329662
Onions,Unified,Taiz City_Taizz,2019-11-01,1.486488511945217
Onions,Unified,Taiz City_Taizz,2019-12-01,-0.4614760654979799
Onions,Unified,Taiz City_Taizz,2024-06-01,-0.5363337969675372
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2018-04-01,-0.7415639618545126
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2018-09-01,-0.8268364325529123
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-01-01,-0.03739631445360336
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-02-01,-0.807513688591631
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-03-01,-0.8128136885916308
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-04-01,-0.06271368859163085
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-05-01,-0.03619631445360327
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-06-01,-0.05771368859163095
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-07-01,-0.10791368859163097
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-08-01,-0.8060639078020053
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-09-01,0.009938433822451742
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-10-01,-0.0490136885916308
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-11-01,-0.9219885549669949
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2020-12-01,-0.2295963144536033
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-01-01,-0.010988554966995023
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-02-01,-0.005248361145356872
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-03-01,-0.015357812980063557
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-04-01,-0.05348310942141188
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-05-01,-0.8720040698048804
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-06-01,-0.04769255279073348
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-07-01,0.05923609219799464
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-08-01,-0.9694136885916309
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-09-01,-0.039296314453603376
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-10-01,-0.06441368859163088
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-11-01,0.1902960138691907
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2021-12-01,-0.06561368859163097
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2022-07-01,-0.027488554966994982
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2022-08-01,-0.06571368859163096
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2022-09-01,-0.06571368859163096
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2022-10-01,-1.0004136885916308
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2022-11-01,-0.027388554966994993
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2022-12-01,-0.040496314453603244
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-01-01,-0.982288554966995
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-02-01,0.09028511999436528
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-03-01,-0.04139631445360337
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-04-01,-0.9680963144536032
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-05-01,0.1586036855463968
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-06-01,0.13360368554639668
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-07-01,-0.9990963144536033
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-08-01,0.06710368554639667
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-09-01,0.08510368554639669
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-10-01,-0.9866789403155757
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-11-01,0.08163843382245162
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2023-12-01,0.12609234040186568
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2024-01-01,0.1628365786576409
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2024-02-01,0.0966288191710325
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2024-03-01,0.2539923404018656
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2024-04-01,0.14662881917103254
"Peas (yellow, split)",North,Al Bayda City_Al Bayda,2024-05-01,0.29662881917103245
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2015-01-01,0.09405026411886785
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2015-02-01,0.15631313301480465
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2015-03-01,0.17645802360547602
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2015-04-01,0.28035026411886776
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2018-04-01,-0.8169844841571874
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2018-09-01,-0.7347386494764085
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-01-01,-0.36583959499956165
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-02-01,-0.8419072281184689
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-03-01,-0.8535356270042473
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-04-01,-0.39354197639452404
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-05-01,-0.37416830143316393
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-06-01,-0.2967999550915069
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-07-01,-0.28678932775028987
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-08-01,-0.838235894781566
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-09-01,-0.28075534629019616
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-10-01,-0.24010207014219642
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-11-01,-0.9450683014331639
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2020-12-01,-0.37593236174310485
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-01-01,-0.2903180341838921
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-02-01,-0.22620961094647696
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-03-01,-0.22283559075720605
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-04-01,-0.2705011991249725
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-05-01,-0.837611300236038
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-06-01,-0.38254197639452403
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-07-01,-0.28435451295305925
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-08-01,-0.9179257936705005
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-09-01,-0.34580722811846887
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-10-01,-0.2644556413748148
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-11-01,0.0862490727048637
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2021-12-01,0.5944155158428126
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-01-01,-0.7216605419465556
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-02-01,0.5421155158428126
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-03-01,0.6814467310804067
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-04-01,0.6362394580534445
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-05-01,-0.6928868669851953
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-06-01,0.5982143244288087
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-07-01,0.8746645916780804
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-08-01,0.8186657830920843
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-09-01,0.8364394580534444
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-10-01,-0.6978593505325514
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-11-01,1.2545131330148047
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2022-12-01,1.1444155158428126
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-01-01,-0.6017893277502899
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-02-01,1.1422155158428124
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-03-01,1.0927155158428123
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-04-01,-0.8121844841571875
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-05-01,0.7424155158428125
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-06-01,0.8483466784609448
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-07-01,-0.7891868669851954
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-08-01,0.7810406494674484
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-09-01,0.7829406494674485
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-10-01,-0.8702497358811322
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-11-01,0.7982143244288087
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2023-12-01,0.7422155158428125
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2024-01-01,0.8220060651419538
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2024-02-01,0.7418898824179303
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2024-03-01,0.7418898824179303
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2024-04-01,0.7660072565559579
"Peas (yellow, split)",North,Alduhamih_Al Hudaydah,2024-05-01,0.9120447685643667
"Peas (yellow, split)",North,Al Hazum_Al Jawf,2018-04-01,-0.5061118746194058
"Peas (yellow, split)",North,Al Hazum_Al Jawf,2018-09-01,-0.6504332174356544
"Peas (yellow, split)",North,Al Hazum_Al Jawf,2020-01-01,0.8529481643928525
"Peas (yellow, split)",North,Al Hazum_Al Jawf,2020-02-01,-0.3244434123697324
"Peas (yellow, split)",North,Al Hazum_Al Jawf,2020-03-01,-0.2560744246154777
"Peas (yellow, split)",North,Al Hazum_Al Jawf,2020-04-01,1.0400536231268396
"Peas (yellow, split)",North,Al Hazum_Al Jawf,2020-05-01,1.0137392617058611
"Peas (yellow, split)",North,Al Hazum_Al Jawf,2020-06-01,0.9801468033925183
"Peas (yellow, split)",North,Al Hazum_Al Jawf,2020-07-01,1.0043087595397155
"Peas (yellow, split)",North,Al Hazum_Al Jawf,2021-11-01,0.997887174877625
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2018-04-01,-0.6133819299525993
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2018-09-01,-0.8793383349923317
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-01-01,-0.6398369270160301
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-02-01,-1.0319369270160301
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-03-01,-1.0396543011540578
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-04-01,-0.6645543011540577
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-05-01,-0.5629543011540576
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-06-01,-0.5614543011540577
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-07-01,-0.3096543011540577
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-08-01,-0.9619543011540577
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-09-01,-0.2633543011540578
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-10-01,-0.2521543011540577
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-11-01,-0.9223291675294217
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2020-12-01,-0.2540543011540577
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2021-01-01,-0.2140291675294217
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2021-02-01,-0.23053692701603
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2021-03-01,-0.0648291675294217
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2021-04-01,-0.2546543011540576
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2021-05-01,-0.9406291675294217
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2021-06-01,-0.09735430115405763
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2021-07-01,-0.08925430115405764
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2021-08-01,-0.9820543011540577
"Peas (yellow, split)",North,Mahweet City_Al Mahwit,2021-09-01,-0.38435430115405766
